,listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
3109305,34695635,2019-06-27,t,$39.00,$39.00,1,7
3109306,34695635,2019-06-28,t,$39.00,$39.00,1,7
3109307,34695635,2019-06-29,t,$39.00,$39.00,1,7
3109308,34695635,2019-06-30,t,$39.00,$39.00,1,7
3109691,34696600,2019-06-26,t,$39.00,$39.00,1,7
3109692,34696600,2019-06-27,t,$39.00,$39.00,1,7
3109693,34696600,2019-06-28,t,$39.00,$39.00,1,7
3109694,34696600,2019-06-29,t,$39.00,$39.00,1,7
3109695,34696600,2019-06-30,t,$50.00,$50.00,1,7
3110439,34725204,2019-06-28,t,$47.00,$47.00,31,1125
3110440,34725204,2019-06-29,t,$45.00,$45.00,31,1125
3110441,34725204,2019-06-30,t,$45.00,$45.00,31,1125
3110802,34725974,2019-06-26,t,$119.00,$119.00,2,30
3110803,34725974,2019-06-27,t,$119.00,$119.00,2,30
3110804,34725974,2019-06-28,t,$123.00,$123.00,2,30
3111685,34709966,2019-06-25,t,$299.00,$299.00,3,4
3111686,34709966,2019-06-26,t,$299.00,$299.00,3,4
3111687,34709966,2019-06-27,t,$299.00,$299.00,3,4
3111690,34709966,2019-06-30,t,$299.00,$299.00,3,4
3111977,34726244,2019-06-28,t,$60.00,$60.00,1,15
3111978,34726244,2019-06-29,t,$60.00,$60.00,1,15
3111979,34726244,2019-06-30,t,$60.00,$60.00,1,15
3112712,34726730,2019-06-25,t,$68.00,$68.00,1,1125
3113213,34726800,2019-06-30,t,$99.00,$99.00,1,1125
3114101,34734880,2019-06-26,t,$179.00,$179.00,1,30
3114102,34734880,2019-06-27,t,$179.00,$179.00,3,30
3114469,34714227,2019-06-29,t,$138.00,$138.00,3,182
3114470,34714227,2019-06-30,t,$138.00,$138.00,3,182
3115653,34741942,2019-06-27,t,$50.00,$50.00,20,120
3115654,34741942,2019-06-28,t,$50.00,$50.00,20,120
3115655,34741942,2019-06-29,t,$50.00,$50.00,20,120
3115656,34741942,2019-06-30,t,$50.00,$50.00,20,120
3116356,34811518,2019-06-25,t,$75.00,$75.00,2,1125
3116361,34811518,2019-06-30,t,$89.00,$89.00,2,1125
3116721,34813324,2019-06-25,t,$400.00,$400.00,1,60
3116722,34813324,2019-06-26,t,$400.00,$400.00,1,60
3116723,34813324,2019-06-27,t,$400.00,$400.00,1,60
3116724,34813324,2019-06-28,t,$400.00,$400.00,1,60
3116725,34813324,2019-06-29,t,$400.00,$400.00,1,60
3116726,34813324,2019-06-30,t,$400.00,$400.00,1,60
3117090,34814648,2019-06-29,t,$224.00,$224.00,3,120
3117091,34814648,2019-06-30,t,$140.00,$140.00,3,120
3118417,34747089,2019-06-28,t,$250.00,$250.00,3,7
3118418,34747089,2019-06-29,t,$250.00,$250.00,3,7
3118419,34747089,2019-06-30,t,$250.00,$250.00,3,7
3119373,34747704,2019-06-27,t,$159.00,$159.00,3,1125
3119374,34747704,2019-06-28,t,$165.00,$165.00,3,1125
3120271,34815851,2019-06-25,t,$195.00,$195.00,1,1125
3120272,34815851,2019-06-26,t,$195.00,$195.00,1,1125
3120273,34815851,2019-06-27,t,$195.00,$195.00,1,1125
3120274,34815851,2019-06-28,t,$195.00,$195.00,1,1125
3120275,34815851,2019-06-29,t,$195.00,$195.00,1,1125
3120276,34815851,2019-06-30,t,$195.00,$195.00,1,1125
3122105,34817230,2019-06-25,t,"$1,500.00","$1,500.00",1,30
3122106,34817230,2019-06-26,t,"$1,500.00","$1,500.00",1,30
3122107,34817230,2019-06-27,t,"$1,500.00","$1,500.00",1,30
3122108,34817230,2019-06-28,t,"$1,500.00","$1,500.00",2,30
3122109,34817230,2019-06-29,t,"$1,500.00","$1,500.00",2,30
3122110,34817230,2019-06-30,t,"$1,500.00","$1,500.00",1,30
3122330,34313015,2019-06-30,t,$135.00,$135.00,1,30
3122484,34817479,2019-06-30,t,$75.00,$75.00,1,1125
3123519,34751724,2019-06-25,t,$375.00,$375.00,1,7
3123520,34751724,2019-06-26,t,$375.00,$375.00,1,7
3123521,34751724,2019-06-27,t,$375.00,$375.00,1,7
3123522,34751724,2019-06-28,t,$375.00,$375.00,1,7
3123523,34751724,2019-06-29,t,$375.00,$375.00,1,7
3123524,34751724,2019-06-30,t,$375.00,$375.00,1,7
3124319,34817980,2019-06-25,t,$791.00,$791.00,3,1125
3124320,34817980,2019-06-26,t,$791.00,$791.00,3,1125
3124767,34751863,2019-06-26,t,$115.00,$115.00,5,7
3124768,34751863,2019-06-27,t,$115.00,$115.00,5,7
3124769,34751863,2019-06-28,t,$115.00,$115.00,5,7
3124770,34751863,2019-06-29,t,$115.00,$115.00,5,7
3124771,34751863,2019-06-30,t,$115.00,$115.00,5,7
3125132,34754595,2019-06-26,t,$645.00,$645.00,2,30
3125133,34754595,2019-06-27,t,$649.00,$649.00,2,30
3125136,34754595,2019-06-30,t,$653.00,$653.00,2,30
3125239,34313227,2019-06-27,t,$39.00,$39.00,1,29
3125240,34313227,2019-06-28,t,$79.00,$79.00,1,29
3125241,34313227,2019-06-29,t,$99.00,$99.00,1,29
3125242,34313227,2019-06-30,t,$69.00,$69.00,1,29
3125902,34818297,2019-06-27,t,$200.00,$200.00,2,1125
3125903,34818297,2019-06-28,t,$200.00,$200.00,2,1125
3125904,34818297,2019-06-29,t,$200.00,$200.00,2,1125
3125905,34818297,2019-06-30,t,$200.00,$200.00,2,1125
3126651,34818499,2019-06-30,t,$77.00,$77.00,2,31
3126958,34757865,2019-06-26,t,$115.00,$115.00,3,180
3126959,34757865,2019-06-27,t,$115.00,$115.00,3,180
3127323,34758889,2019-06-26,t,$148.00,$148.00,2,300
3127324,34758889,2019-06-27,t,$200.00,$200.00,2,300
3127327,34758889,2019-06-30,t,$238.00,$238.00,2,300
3127779,34760004,2019-06-26,t,$82.00,$82.00,2,1125
3128218,34820228,2019-06-25,t,$130.00,$130.00,1,29
3128219,34820228,2019-06-26,t,$143.00,$143.00,1,29
3128220,34820228,2019-06-27,t,$201.00,$201.00,1,29
3128221,34820228,2019-06-28,t,$360.00,$360.00,1,29
3128222,34820228,2019-06-29,t,$371.00,$371.00,1,29
3128223,34820228,2019-06-30,t,$236.00,$236.00,1,29
3128583,34820533,2019-06-25,t,$140.00,$140.00,3,29
3128584,34820533,2019-06-26,t,$140.00,$140.00,3,29
3128588,34820533,2019-06-30,t,$191.00,$191.00,3,29
3128949,34821251,2019-06-26,t,$75.00,$75.00,1,1125
3128950,34821251,2019-06-27,t,$75.00,$75.00,1,1125
3128951,34821251,2019-06-28,t,$75.00,$75.00,1,1125
3128952,34821251,2019-06-29,t,$75.00,$75.00,1,1125
3128953,34821251,2019-06-30,t,$75.00,$75.00,1,1125
3130573,34821632,2019-06-28,t,$55.00,$55.00,1,7
3130574,34821632,2019-06-29,t,$55.00,$55.00,1,7
3130575,34821632,2019-06-30,t,$50.00,$50.00,1,7
3130966,34823315,2019-06-25,t,"$1,000.00","$1,000.00",1,13
3130967,34823315,2019-06-26,t,"$1,000.00","$1,000.00",1,13
3130968,34823315,2019-06-27,t,"$1,000.00","$1,000.00",1,13
3130969,34823315,2019-06-28,t,"$1,015.00","$1,015.00",1,13
3130970,34823315,2019-06-29,t,"$1,000.00","$1,000.00",1,13
3130971,34823315,2019-06-30,t,"$1,000.00","$1,000.00",1,13
3131274,34772864,2019-06-27,t,$150.00,$150.00,7,7
3131275,34772864,2019-06-28,t,$150.00,$150.00,7,7
3131643,34777175,2019-06-26,t,$47.00,$47.00,1,6
3133400,34835447,2019-06-26,t,$49.00,$49.00,2,30
3133401,34835447,2019-06-27,t,$49.00,$49.00,2,30
3133512,34781738,2019-06-25,t,$48.00,$48.00,1,1125
3133513,34781738,2019-06-26,t,$48.00,$48.00,1,1125
3133514,34781738,2019-06-27,t,$48.00,$48.00,1,1125
3134141,34782018,2019-06-25,t,$300.00,$300.00,1,1125
3134142,34782018,2019-06-26,t,$300.00,$300.00,1,1125
3134143,34782018,2019-06-27,t,$300.00,$300.00,1,1125
3134144,34782018,2019-06-28,t,$300.00,$300.00,1,1125
3134145,34782018,2019-06-29,t,$300.00,$300.00,1,1125
3134146,34782018,2019-06-30,t,$300.00,$300.00,1,1125
3134506,34782191,2019-06-25,t,$155.00,$155.00,1,15
3134507,34782191,2019-06-26,t,$155.00,$155.00,1,15
3134508,34782191,2019-06-27,t,$155.00,$155.00,1,15
3134509,34782191,2019-06-28,t,$209.00,$209.00,1,15
3134510,34782191,2019-06-29,t,$209.00,$209.00,1,15
3134511,34782191,2019-06-30,t,$155.00,$155.00,1,15
3135144,34782519,2019-06-26,t,$31.00,$31.00,1,3
3135145,34782519,2019-06-27,t,$31.00,$31.00,1,3
3135146,34782519,2019-06-28,t,$31.00,$31.00,1,3
3135148,34782519,2019-06-30,t,$31.00,$31.00,1,3
3135931,34838687,2019-06-26,t,$250.00,$250.00,1,30
3135932,34838687,2019-06-27,t,$250.00,$250.00,1,30
3135933,34838687,2019-06-28,t,$250.00,$250.00,1,30
3135934,34838687,2019-06-29,t,$250.00,$250.00,1,30
3135935,34838687,2019-06-30,t,$250.00,$250.00,1,30
3136204,34783325,2019-06-25,t,$238.00,$238.00,1,15
3136205,34783325,2019-06-26,t,$238.00,$238.00,1,15
3136206,34783325,2019-06-27,t,$238.00,$238.00,1,15
3136207,34783325,2019-06-28,t,$238.00,$238.00,1,15
3136208,34783325,2019-06-29,t,$238.00,$238.00,1,15
3136209,34783325,2019-06-30,t,$238.00,$238.00,1,15
3137004,34783737,2019-06-25,t,$117.00,$117.00,1,15
3137005,34783737,2019-06-26,t,$117.00,$117.00,1,15
3137006,34783737,2019-06-27,t,$130.00,$130.00,1,15
3137007,34783737,2019-06-28,t,$120.00,$120.00,1,15
3137008,34783737,2019-06-29,t,$120.00,$120.00,1,15
3137009,34783737,2019-06-30,t,$128.00,$128.00,1,15
3137487,34840424,2019-06-25,t,$65.00,$65.00,1,1125
3137488,34840424,2019-06-26,t,$65.00,$65.00,1,1125
3137489,34840424,2019-06-27,t,$65.00,$65.00,1,1125
3137490,34840424,2019-06-28,t,$99.00,$99.00,1,1125
3137491,34840424,2019-06-29,t,$99.00,$99.00,1,1125
3137492,34840424,2019-06-30,t,$65.00,$65.00,1,1125
3138272,34840874,2019-06-26,t,$16.00,$16.00,3,1125
3138273,34840874,2019-06-27,t,$16.00,$16.00,3,1125
3138274,34840874,2019-06-28,t,$19.00,$19.00,2,1125
3138275,34840874,2019-06-29,t,$19.00,$19.00,2,1125
3138276,34840874,2019-06-30,t,$18.00,$18.00,3,1125
3138636,34784252,2019-06-25,t,$150.00,$150.00,3,10
3138637,34784252,2019-06-26,t,$150.00,$150.00,3,10
3138638,34784252,2019-06-27,t,$150.00,$150.00,3,10
3138639,34784252,2019-06-28,t,$150.00,$150.00,3,10
3138640,34784252,2019-06-29,t,$150.00,$150.00,3,10
3138641,34784252,2019-06-30,t,$150.00,$150.00,3,10
3139367,34314782,2019-06-27,t,$34.00,$34.00,1,1125
3139369,34314782,2019-06-29,t,$35.00,$35.00,1,1125
3139370,34314782,2019-06-30,t,$34.00,$34.00,1,1125
3139731,34841477,2019-06-25,t,$120.00,$120.00,1,1
3139732,34841477,2019-06-26,t,$120.00,$120.00,1,1
3139733,34841477,2019-06-27,t,$120.00,$120.00,1,1
3139734,34841477,2019-06-28,t,$120.00,$120.00,1,1
3139735,34841477,2019-06-29,t,$120.00,$120.00,1,1
3139736,34841477,2019-06-30,t,$120.00,$120.00,1,1
3140479,34841718,2019-06-25,t,$280.00,$280.00,1,1125
3140480,34841718,2019-06-26,t,$280.00,$280.00,1,1125
3140481,34841718,2019-06-27,t,$280.00,$280.00,1,1125
3140484,34841718,2019-06-30,t,$276.00,$276.00,1,1125
3141478,34844816,2019-06-28,t,$175.00,$175.00,2,2
3141479,34844816,2019-06-29,t,$175.00,$175.00,2,2
3141721,34787834,2019-06-25,t,$50.00,$50.00,1,1125
3141722,34787834,2019-06-26,t,$50.00,$50.00,1,1125
3141723,34787834,2019-06-27,t,$50.00,$50.00,1,1125
3141724,34787834,2019-06-28,t,$50.00,$50.00,1,1125
3141725,34787834,2019-06-29,t,$50.00,$50.00,1,1125
3141726,34787834,2019-06-30,t,$50.00,$50.00,1,1125
3142343,34787901,2019-06-25,t,$123.00,$123.00,5,1125
3142344,34787901,2019-06-26,t,$123.00,$123.00,5,1125
3142345,34787901,2019-06-27,t,$123.00,$123.00,5,1125
3142346,34787901,2019-06-28,t,$159.00,$159.00,5,1125
3142347,34787901,2019-06-29,t,$159.00,$159.00,5,1125
3142348,34787901,2019-06-30,t,$123.00,$123.00,5,1125
3142752,34845720,2019-06-25,t,$129.00,$129.00,3,14
3142753,34845720,2019-06-26,t,$129.00,$129.00,3,14
3142754,34845720,2019-06-27,t,$129.00,$129.00,3,14
3142755,34845720,2019-06-28,t,$159.00,$159.00,3,14
3142756,34845720,2019-06-29,t,$159.00,$159.00,3,14
3142757,34845720,2019-06-30,t,$129.00,$129.00,3,14
3143942,34316529,2019-06-25,t,$120.00,$120.00,2,30
3144308,34788569,2019-06-25,t,$139.00,$139.00,1,15
3144309,34788569,2019-06-26,t,$139.00,$139.00,1,15
3144310,34788569,2019-06-27,t,$139.00,$139.00,1,15
3144311,34788569,2019-06-28,t,$198.00,$198.00,1,15
3144312,34788569,2019-06-29,t,$198.00,$198.00,1,15
3144313,34788569,2019-06-30,t,$139.00,$139.00,1,15
3145209,34864666,2019-06-28,t,$69.00,$69.00,3,14
3145210,34864666,2019-06-29,t,$69.00,$69.00,3,14
3145211,34864666,2019-06-30,t,$69.00,$69.00,3,14
3145318,34316529,2019-06-26,t,$120.00,$120.00,2,30
3145319,34316529,2019-06-27,t,$120.00,$120.00,2,30
3145320,34316529,2019-06-28,t,$120.00,$120.00,2,30
3145321,34316529,2019-06-29,t,$120.00,$120.00,2,30
3145322,34316529,2019-06-30,t,$120.00,$120.00,2,30
3146057,34789267,2019-06-25,t,$55.00,$55.00,1,4
3146058,34789267,2019-06-26,t,$55.00,$55.00,1,4
3146059,34789267,2019-06-27,t,$55.00,$55.00,1,4
3146060,34789267,2019-06-28,t,$55.00,$55.00,1,4
3146062,34789267,2019-06-30,t,$55.00,$55.00,1,4
3146427,34789666,2019-06-30,t,$39.00,$39.00,1,4
3147385,34867712,2019-06-30,t,$53.00,$53.00,1,90
3148003,34790780,2019-06-25,t,$55.00,$55.00,1,10
3148004,34790780,2019-06-26,t,$55.00,$55.00,1,10
3148005,34790780,2019-06-27,t,$55.00,$55.00,1,10
3149093,34790853,2019-06-25,t,$33.00,$33.00,1,7
3149094,34790853,2019-06-26,t,$33.00,$33.00,1,7
3149095,34790853,2019-06-27,t,$33.00,$33.00,1,7
3149096,34790853,2019-06-28,t,$33.00,$33.00,3,7
3149097,34790853,2019-06-29,t,$33.00,$33.00,2,7
3149098,34790853,2019-06-30,t,$33.00,$33.00,1,7
3149950,34872821,2019-06-25,t,$888.00,$888.00,2,1125
3149951,34872821,2019-06-26,t,$888.00,$888.00,2,1125
3149952,34872821,2019-06-27,t,$888.00,$888.00,2,1125
3149953,34872821,2019-06-28,t,$888.00,$888.00,2,1125
3149954,34872821,2019-06-29,t,$888.00,$888.00,2,1125
3149955,34872821,2019-06-30,t,$888.00,$888.00,2,1125
3150315,34872954,2019-06-25,t,$30.00,$30.00,1,14
3150316,34872954,2019-06-26,t,$32.00,$32.00,1,14
3151031,34791139,2019-06-25,t,$62.00,$56.00,2,1125
3152507,34792383,2019-06-26,t,$59.00,$59.00,1,32
3152832,34896661,2019-06-30,t,$93.00,$93.00,1,4
3153192,34897144,2019-06-25,t,$40.00,$40.00,1,90
3153196,34897144,2019-06-29,t,$59.00,$59.00,2,90
3153197,34897144,2019-06-30,t,$40.00,$40.00,1,90
3153566,34902042,2019-06-26,t,$80.00,$80.00,1,1125
3153567,34902042,2019-06-27,t,$80.00,$80.00,1,1125
3153568,34902042,2019-06-28,t,$80.00,$80.00,1,1125
3153569,34902042,2019-06-29,t,$80.00,$80.00,1,1125
3153570,34902042,2019-06-30,t,$80.00,$80.00,1,1125
3153818,34792904,2019-06-30,t,"$1,555.00","$1,555.00",2,1125
3155709,34797500,2019-06-25,t,$89.00,$89.00,1,60
3155710,34797500,2019-06-26,t,$89.00,$89.00,1,60
3155711,34797500,2019-06-27,t,$89.00,$89.00,1,60
3155712,34797500,2019-06-28,t,$92.00,$92.00,1,60
3155713,34797500,2019-06-29,t,$97.00,$97.00,1,60
3155714,34797500,2019-06-30,t,$89.00,$89.00,1,60
3156318,34906294,2019-06-30,t,$89.00,$89.00,1,1125
3156528,34321122,2019-06-26,t,$29.00,$29.00,30,60
3156529,34321122,2019-06-27,t,$29.00,$29.00,30,60
3156530,34321122,2019-06-28,t,$49.00,$49.00,30,60
3156531,34321122,2019-06-29,t,$49.00,$49.00,30,60
3156532,34321122,2019-06-30,t,$29.00,$29.00,30,60
3157295,34907242,2019-06-25,t,$125.00,$125.00,1,3
3157296,34907242,2019-06-26,t,$125.00,$125.00,1,3
3157297,34907242,2019-06-27,t,$125.00,$125.00,1,3
3157298,34907242,2019-06-28,t,$125.00,$125.00,2,3
3157299,34907242,2019-06-29,t,$125.00,$125.00,2,3
3157300,34907242,2019-06-30,t,$125.00,$125.00,1,3
3157513,34802405,2019-06-28,t,$75.00,$75.00,1,3
3157514,34802405,2019-06-29,t,$75.00,$75.00,1,3
3157515,34802405,2019-06-30,t,$42.00,$42.00,1,3
3158345,34321317,2019-06-25,t,$145.00,$109.00,1,1125
3158641,34805993,2019-06-25,t,$599.00,$599.00,2,1125
3158642,34805993,2019-06-26,t,$599.00,$599.00,2,1125
3158643,34805993,2019-06-27,t,$599.00,$599.00,2,1125
3159006,34321317,2019-06-26,t,$145.00,$109.00,1,1125
3159007,34321317,2019-06-27,t,$145.00,$123.00,1,1125
3159010,34321317,2019-06-30,t,$145.00,$145.00,1,1125
3160206,34808702,2019-06-25,t,$450.00,$450.00,2,1125
3160207,34808702,2019-06-26,t,$450.00,$450.00,2,1125
3160208,34808702,2019-06-27,t,$450.00,$450.00,2,1125
3160209,34808702,2019-06-28,t,$450.00,$450.00,2,1125
3160210,34808702,2019-06-29,t,$450.00,$450.00,2,1125
3160211,34808702,2019-06-30,t,$450.00,$450.00,2,1125
3160759,34322230,2019-06-25,t,$228.00,$228.00,30,1125
3161283,34322230,2019-06-26,t,$228.00,$228.00,30,1125
3161284,34322230,2019-06-27,t,$228.00,$228.00,30,1125
3161285,34322230,2019-06-28,t,$285.00,$285.00,30,1125
3161286,34322230,2019-06-29,t,$285.00,$285.00,30,1125
3161287,34322230,2019-06-30,t,$228.00,$228.00,30,1125
3161385,34809915,2019-06-26,t,$55.00,$55.00,1,1125
3161386,34809915,2019-06-27,t,$55.00,$55.00,1,1125
3161389,34809915,2019-06-30,t,$55.00,$55.00,1,1125
3162152,34914351,2019-06-27,t,$159.00,$159.00,2,30
3162888,34916816,2019-06-27,t,$86.00,$86.00,1,3
3164112,34322769,2019-06-25,t,$10.00,$10.00,4,1125
3164343,34322769,2019-06-26,t,$95.00,$95.00,4,1125
3164344,34322769,2019-06-27,t,$95.00,$95.00,4,1125
3164345,34322769,2019-06-28,t,$95.00,$95.00,4,1125
3164346,34322769,2019-06-29,t,$116.00,$116.00,4,1125
3164347,34322769,2019-06-30,t,$116.00,$116.00,4,1125
3165108,34928486,2019-06-25,t,$180.00,$180.00,3,1125
3165109,34928486,2019-06-26,t,$180.00,$180.00,3,1125
3165110,34928486,2019-06-27,t,$180.00,$180.00,3,1125
3165111,34928486,2019-06-28,t,$260.00,$260.00,3,1125
3165112,34928486,2019-06-29,t,$260.00,$260.00,3,1125
3165113,34928486,2019-06-30,t,$180.00,$180.00,3,1125
3165479,34928844,2019-06-27,t,$260.00,$260.00,3,1125
3165480,34928844,2019-06-28,t,$260.00,$260.00,3,1125
3165481,34928844,2019-06-29,t,$260.00,$260.00,3,1125
3165482,34928844,2019-06-30,t,$260.00,$260.00,3,1125
3165844,34929049,2019-06-27,t,$260.00,$260.00,3,1125
3165871,34944373,2019-06-26,t,$155.00,$155.00,31,1125
3165872,34944373,2019-06-27,t,$155.00,$155.00,31,1125
3165873,34944373,2019-06-28,t,$155.00,$155.00,31,1125
3165874,34944373,2019-06-29,t,$155.00,$155.00,31,1125
3165875,34944373,2019-06-30,t,$155.00,$155.00,31,1125
3166235,34944425,2019-06-25,t,$75.00,$75.00,30,1125
3166236,34944425,2019-06-26,t,$75.00,$75.00,30,1125
3166237,34944425,2019-06-27,t,$75.00,$75.00,30,1125
3166238,34944425,2019-06-28,t,$75.00,$75.00,30,1125
3166239,34944425,2019-06-29,t,$75.00,$75.00,30,1125
3166240,34944425,2019-06-30,t,$75.00,$75.00,30,1125
3167098,34945402,2019-06-25,t,$200.00,$200.00,1,1125
3167099,34945402,2019-06-26,t,$200.00,$200.00,1,1125
3167100,34945402,2019-06-27,t,$200.00,$200.00,1,1125
3167103,34945402,2019-06-30,t,$200.00,$200.00,1,1125
3167463,34946116,2019-06-25,t,$30.00,$30.00,1,5
3167464,34946116,2019-06-26,t,$30.00,$30.00,1,5
3168045,34929170,2019-06-27,t,$260.00,$260.00,3,1125
3168046,34929170,2019-06-28,t,$260.00,$260.00,3,1125
3168047,34929170,2019-06-29,t,$260.00,$260.00,3,1125
3168048,34929170,2019-06-30,t,$260.00,$260.00,3,1125
3168972,34322784,2019-06-25,t,$89.00,$89.00,1,1125
3169338,34331531,2019-06-26,t,$60.00,$60.00,30,1125
3169339,34331531,2019-06-27,t,$60.00,$60.00,30,1125
3169340,34331531,2019-06-28,t,$60.00,$60.00,30,1125
3169341,34331531,2019-06-29,t,$60.00,$60.00,30,1125
3169342,34331531,2019-06-30,t,$60.00,$60.00,30,1125
3169703,34334321,2019-06-26,t,$52.00,$52.00,2,3
3169704,34334321,2019-06-27,t,$52.00,$52.00,2,3
3169705,34334321,2019-06-28,t,$52.00,$52.00,2,3
3169706,34334321,2019-06-29,t,$52.00,$52.00,2,3
3169839,34930825,2019-06-27,t,$69.00,$69.00,3,14
3169840,34930825,2019-06-28,t,$69.00,$69.00,3,14
3169841,34930825,2019-06-29,t,$69.00,$69.00,3,14
3169842,34930825,2019-06-30,t,$69.00,$69.00,3,14
3170342,34946328,2019-06-25,t,$31.00,$31.00,1,90
3170343,34946328,2019-06-26,t,$31.00,$31.00,1,90
3170344,34946328,2019-06-27,t,$31.00,$31.00,1,90
3171337,34932996,2019-06-25,t,$120.00,$120.00,2,1125
3171338,34932996,2019-06-26,t,$120.00,$120.00,2,1125
3171702,34946736,2019-06-25,t,$33.00,$33.00,1,90
3171703,34946736,2019-06-26,t,$32.00,$32.00,1,90
3171704,34946736,2019-06-27,t,$31.00,$31.00,1,90
3173116,34948935,2019-06-28,t,$140.00,$140.00,2,7
3173117,34948935,2019-06-29,t,$140.00,$140.00,2,7
3173118,34948935,2019-06-30,t,$140.00,$140.00,2,7
3173960,34949170,2019-06-26,t,$150.00,$150.00,1,1125
3173961,34949170,2019-06-27,t,$150.00,$150.00,1,1125
3174047,34339206,2019-06-29,t,$29.00,$29.00,1,5
3174048,34339206,2019-06-30,t,$29.00,$29.00,1,5
3174099,34949170,2019-06-28,t,$150.00,$150.00,1,1125
3174100,34949170,2019-06-29,t,$150.00,$150.00,1,1125
3174101,34949170,2019-06-30,t,$150.00,$150.00,1,1125
3174210,34934775,2019-06-26,t,$199.00,$199.00,2,1125
3174211,34934775,2019-06-27,t,$199.00,$199.00,2,1125
3174212,34934775,2019-06-28,t,$699.00,$699.00,2,1125
3174213,34934775,2019-06-29,t,$799.00,$799.00,2,1125
3174214,34934775,2019-06-30,t,$199.00,$199.00,2,1125
3176714,35031892,2019-06-25,t,$529.00,$529.00,2,1125
3176715,35031892,2019-06-26,t,$571.00,$571.00,2,1125
3176716,35031892,2019-06-27,t,$688.00,$688.00,2,1125
3176719,35031892,2019-06-30,t,$784.00,$784.00,2,1125
3177079,35036369,2019-06-25,t,$93.00,$79.00,1,1125
3177080,35036369,2019-06-26,t,$93.00,$79.00,1,1125
3177081,35036369,2019-06-27,t,$93.00,$79.00,1,1125
3177082,35036369,2019-06-28,t,$169.00,$144.00,1,1125
3177083,35036369,2019-06-29,t,$169.00,$169.00,1,1125
3177084,35036369,2019-06-30,t,$99.00,$99.00,1,1125
3177409,34968009,2019-06-30,t,$139.00,$139.00,2,14
3178134,34969930,2019-06-25,t,$99.00,$99.00,5,29
3178135,34969930,2019-06-26,t,$99.00,$99.00,5,29
3178136,34969930,2019-06-27,t,$99.00,$99.00,5,29
3178137,34969930,2019-06-28,t,$99.00,$99.00,5,29
3178138,34969930,2019-06-29,t,$99.00,$99.00,5,29
3178139,34969930,2019-06-30,t,$99.00,$99.00,5,29
3178499,34970750,2019-06-25,t,$198.00,$198.00,1,15
3178500,34970750,2019-06-26,t,$198.00,$198.00,1,15
3178501,34970750,2019-06-27,t,$198.00,$198.00,1,15
3178502,34970750,2019-06-28,t,$219.00,$219.00,1,15
3178503,34970750,2019-06-29,t,$219.00,$219.00,1,15
3178504,34970750,2019-06-30,t,$198.00,$198.00,1,15
3178879,35036638,2019-06-25,t,$65.00,$65.00,1,1125
3178880,35036638,2019-06-26,t,$65.00,$65.00,1,1125
3178881,35036638,2019-06-27,t,$65.00,$65.00,1,1125
3178882,35036638,2019-06-28,t,$129.00,$129.00,1,1125
3178884,35036638,2019-06-30,t,$65.00,$65.00,1,1125
3179609,35038085,2019-06-25,t,$139.00,$139.00,2,182
3179610,35038085,2019-06-26,t,$139.00,$139.00,2,182
3179611,35038085,2019-06-27,t,$139.00,$139.00,2,182
3179612,35038085,2019-06-28,t,$229.00,$229.00,2,182
3179613,35038085,2019-06-29,t,$229.00,$229.00,2,182
3179614,35038085,2019-06-30,t,$139.00,$139.00,2,182
3180850,34973632,2019-06-30,t,$60.00,$60.00,28,365
3181232,34974685,2019-06-25,t,$40.00,$40.00,2,19
3181597,34975610,2019-06-25,t,$171.00,$171.00,3,30
3181598,34975610,2019-06-26,t,$178.00,$178.00,3,30
3181599,34975610,2019-06-27,t,$191.00,$191.00,3,30
3181602,34975610,2019-06-30,t,$202.00,$202.00,3,30
3182285,35038291,2019-06-25,t,$74.00,$74.00,1,1125
3182286,35038291,2019-06-26,t,$74.00,$74.00,1,1125
3182287,35038291,2019-06-27,t,$87.00,$87.00,1,1125
3183166,34339447,2019-06-26,t,$119.00,$119.00,2,60
3183167,34339447,2019-06-27,t,$119.00,$119.00,2,60
3183168,34339447,2019-06-28,t,$219.00,$219.00,2,60
3183169,34339447,2019-06-29,t,$239.00,$239.00,2,60
3183170,34339447,2019-06-30,t,$79.00,$79.00,2,60
3183530,34340372,2019-06-25,t,$279.00,$279.00,2,60
3183531,34340372,2019-06-26,t,$171.00,$171.00,2,60
3183532,34340372,2019-06-27,t,$171.00,$171.00,2,60
3183533,34340372,2019-06-28,t,$219.00,$219.00,2,60
3183534,34340372,2019-06-29,t,$239.00,$239.00,2,60
3183535,34340372,2019-06-30,t,$89.00,$89.00,2,60
3183770,35041447,2019-06-26,t,$199.00,$199.00,7,30
3183771,35041447,2019-06-27,t,$199.00,$199.00,7,30
